,Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [캜],max. Battery Temperature [캜],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [캜],Requested Coolant Temperature [캜],Heat Exchanger Temperature [캜],Cabin Temperature Sensor [캜],Unnamed: 23
11609,1160.9,0.0,597.0,0.0,0.0,-0.46,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11610,1161.0,0.0,597.0,0.0,0.0,-0.5,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11611,1161.1,0.0,597.0,0.0,0.0,-0.53,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11612,1161.2,0.0,597.0,0.0,0.0,-0.51,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11613,1161.3,0.0,597.0,0.0,0.0,-0.53,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11614,1161.4,0.0,597.0,0.0,0.0,-0.5,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11615,1161.5,0.0,597.0,0.0,0.0,-0.51,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.0,
11616,1161.6,0.0,597.0,0.0,0.0,-0.53,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.98,
11617,1161.7,0.0,597.0,0.0,0.0,-0.5,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.97,
11618,1161.8,0.0,597.0,0.0,0.0,-0.49,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.95,
11619,1161.9,0.0,597.0,0.0,0.0,-0.52,0.0,387.3,-2.54,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.93,
11620,1162.0,0.0,597.0,0.0,0.0,-0.51,0.0,387.3,-2.59,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.92,
11621,1162.1,0.0,597.0,0.0,0.0,-0.49,0.0,387.3,-2.56,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.9,
11622,1162.2,0.0,597.0,0.0,0.0,-0.49,0.0,387.3,-2.51,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.88,
11623,1162.3,0.0,597.0,0.0,0.0,-0.52,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.87,
11624,1162.4,0.0,597.0,0.0,0.0,-0.51,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.85,
11625,1162.5,0.0,597.0,0.0,0.0,-0.51,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.84,
11626,1162.6,0.0,597.0,0.0,0.0,-0.53,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.84,
11627,1162.7,0.0,597.0,0.0,0.0,-0.51,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.84,
11628,1162.8,0.0,597.0,0.0,0.0,-0.54,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.84,
11629,1162.9,0.0,597.0,0.0,0.0,-0.5,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.84,
11630,1163.0,0.0,597.0,0.0,0.0,-0.51,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.84,
11631,1163.1,0.0,597.0,0.0,0.0,-0.53,0.0,387.3,-2.54,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.84,
11632,1163.2,0.0,597.0,0.0,0.0,-0.51,0.0,387.3,-2.59,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.84,
11633,1163.3,0.0,597.0,0.0,0.0,-0.51,0.0,387.3,-2.56,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.84,
11634,1163.4,0.0,597.0,0.0,0.0,-0.51,0.0,387.3,-2.51,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.84,
11635,1163.5,0.0,597.0,0.0,0.0,-0.48,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.84,
11636,1163.6,0.0,597.0,0.0,0.0,-0.47,0.0,387.3,-2.5,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.86,
11637,1163.7,0.0,597.0,0.0,0.0,-0.45,0.0,387.26,-2.54,27.0,28.0,76.3,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.88,
11638,1163.8,0.0,597.0,0.0,0.0,-0.48,0.0,387.21,-2.59,27.0,28.0,76.26,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.89,
11639,1163.9,0.0,597.0,0.0,0.0,-0.51,0.0,387.24,-2.56,27.0,28.0,76.21,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.91,
11640,1164.0,0.0,597.0,0.0,0.0,-0.51,0.0,387.29,-2.51,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.93,
11641,1164.1,0.0,597.0,0.0,0.0,-0.49,0.0,387.3,-2.5,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.94,
11642,1164.2,0.0,597.0,0.0,0.0,-0.49,0.0,387.3,-2.5,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.96,
11643,1164.3,0.0,597.0,0.0,0.0,-0.49,0.0,387.3,-2.5,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.98,
11644,1164.4,0.0,597.0,0.0,0.0,-0.56,0.0,387.3,-2.5,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,28.99,
11645,1164.5,0.0,597.0,0.0,0.0,-0.06,0.0,387.26,-2.58,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.01,85,5.0,29.01,
11646,1164.6,0.0,597.0,0.0,0.0,0.01,0.0,387.21,-2.68,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.06,85,5.0,29.01,
11647,1164.7,0.0,597.0,0.0,-1.27,0.09,0.0,387.2,-2.74,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.11,85,5.0,29.01,
11648,1164.8,0.3,597.0,0.0,0.0,0.06,0.0,387.2,-2.79,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.16,85,5.0,29.01,
11649,1164.9,0.61,597.0,0.0,0.64,0.06,0.0,387.2,-2.8,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.21,85,5.0,29.01,
11650,1165.0,0.94,597.0,0.0,1.0,0.07,0.0,387.2,-2.8,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.26,85,5.0,29.01,
11651,1165.1,1.13,597.0,6.7,0.0,-0.03,0.0,387.2,-2.76,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.31,85,5.0,29.01,
11652,1165.2,1.36,597.0,20.92,0.0,0.02,0.0,387.2,-2.71,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.36,85,5.0,29.01,
11653,1165.3,1.52,597.0,22.55,3.46,-0.02,0.0,387.12,-3.84,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.41,85,5.0,29.01,
11654,1165.4,1.71,597.0,22.21,22.41,0.45,0.0,387.02,-5.34,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.46,85,5.0,29.01,
11655,1165.5,2.05,597.0,20.96,39.34,0.55,0.0,387.0,-6.04,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.49,85,5.0,29.01,
11656,1165.6,2.46,597.0,20.83,37.61,0.55,0.0,387.0,-6.49,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.44,85,5.0,29.01,
11657,1165.7,2.87,597.0,20.52,41.77,0.65,0.0,386.96,-7.02,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.39,85,5.0,29.01,
11658,1165.8,3.29,597.0,19.75,44.32,0.65,0.0,386.91,-7.57,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.34,85,5.0,29.01,
11659,1165.9,3.69,597.0,19.24,44.18,0.58,0.0,386.9,-7.81,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.29,85,5.0,29.01,
11660,1166.0,4.12,597.0,16.92,42.05,0.58,0.0,386.9,-7.96,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.24,85,5.0,29.01,
11661,1166.1,4.52,597.0,13.97,37.3,0.45,0.0,386.94,-7.39,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.19,85,5.0,29.01,
11662,1166.2,4.89,597.0,13.25,30.19,0.29,0.0,386.99,-6.59,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.14,85,5.0,29.01,
11663,1166.3,5.21,597.0,13.1,19.95,0.13,0.0,387.04,-5.64,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.09,85,5.0,29.01,
11664,1166.4,5.5,597.0,13.1,12.1,0.07,0.0,387.09,-4.64,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.04,85,5.0,29.01,
11665,1166.5,5.75,597.0,13.1,7.3,0.02,0.0,387.14,-3.98,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.01,85,5.0,29.01,
11666,1166.6,5.9,597.0,13.44,4.95,-0.08,0.0,387.19,-3.43,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.06,85,5.0,29.01,
11667,1166.7,6.05,597.0,13.85,1.85,-0.23,0.0,387.2,-3.07,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.11,85,5.0,29.01,
11668,1166.8,6.21,597.0,14.03,0.0,-0.22,0.0,387.2,-2.77,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.16,85,5.0,29.01,
11669,1166.9,6.34,597.0,14.03,-5.54,-0.43,0.0,387.2,-2.47,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.21,85,5.0,29.01,
11670,1167.0,6.41,597.0,14.35,-4.52,-0.37,0.0,387.2,-2.17,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.26,85,5.0,29.01,
11671,1167.1,6.62,597.0,14.5,-4.98,-0.1,0.0,387.24,-2.02,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.3,85,5.0,29.01,
11672,1167.2,6.76,597.0,14.5,-8.98,-0.17,0.0,387.29,-1.92,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.35,85,5.0,29.01,
11673,1167.3,6.86,597.0,14.94,-9.47,-0.31,0.0,387.3,-1.75,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.4,85,5.0,29.01,
11674,1167.4,6.89,597.0,15.28,-11.47,-0.32,0.0,387.3,-1.55,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.45,85,5.0,29.01,
11675,1167.5,6.96,597.0,15.43,-13.5,-0.35,0.0,387.3,-1.27,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.5,85,5.0,29.01,
11676,1167.6,7.16,597.0,15.43,-14.47,-0.3,0.0,387.3,-0.97,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.45,85,5.0,29.01,
11677,1167.7,7.1,597.0,15.43,-17.5,-0.37,0.0,387.3,-0.79,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.4,85,5.0,29.01,
11678,1167.8,7.07,597.0,15.43,-17.5,-0.51,0.0,387.3,-0.64,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.35,85,5.0,29.01,
11679,1167.9,7.09,597.0,15.6,-21.79,-0.38,0.0,387.34,-0.37,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.3,85,5.0,29.01,
11680,1168.0,7.13,597.0,15.71,-23.57,-0.5,0.0,387.39,-0.07,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.25,85,5.0,29.01,
11681,1168.1,7.15,597.0,16.6,-24.0,-0.61,0.0,387.4,0.04,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.2,85,5.0,29.01,
11682,1168.2,7.08,597.0,19.34,-27.33,-0.61,0.0,387.4,0.09,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.15,85,5.0,29.01,
11683,1168.3,7.03,597.0,21.48,-21.83,-0.46,0.0,387.36,-0.39,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.1,85,5.0,29.01,
11684,1168.4,7.09,597.0,21.0,-12.0,-0.3,0.0,387.31,-1.04,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.05,85,5.0,29.01,
11685,1168.5,7.11,597.0,20.7,-15.33,-0.4,0.0,387.3,-1.05,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11686,1168.6,7.19,597.0,20.7,-17.58,-0.43,0.0,387.3,-0.85,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11687,1168.7,7.15,597.0,20.42,-17.61,-0.46,0.0,387.34,-0.72,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11688,1168.8,7.18,597.0,20.38,-17.39,-0.39,0.0,387.39,-0.62,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11689,1168.9,7.2,597.0,20.55,-18.61,-0.44,0.0,387.36,-0.64,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11690,1169.0,7.22,597.0,20.8,-18.39,-0.45,0.0,387.31,-0.69,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11691,1169.1,7.33,597.0,21.0,-17.39,-0.39,0.0,387.3,-0.74,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11692,1169.2,7.34,597.0,21.0,-17.11,-0.34,0.0,387.3,-0.79,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11693,1169.3,7.34,597.0,21.12,-17.5,-0.51,0.0,387.3,-0.8,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11694,1169.4,7.43,597.0,21.63,-17.5,-0.53,0.0,387.3,-0.8,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11695,1169.5,7.34,597.0,21.48,-16.61,-0.38,0.0,387.3,-0.8,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11696,1169.6,7.39,597.0,21.48,-16.39,-0.42,0.0,387.3,-0.8,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11697,1169.7,7.44,597.0,21.48,-17.78,-0.41,0.0,387.3,-0.8,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11698,1169.8,7.47,597.0,21.51,-16.78,-0.49,0.0,387.3,-0.8,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11699,1169.9,7.45,597.0,21.63,-17.39,-0.43,0.0,387.3,-0.8,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11700,1170.0,7.52,597.0,23.2,-17.0,-0.38,0.0,387.3,-0.8,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11701,1170.1,7.54,597.0,27.73,-14.32,-0.31,0.0,387.26,-1.48,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11702,1170.2,7.65,597.0,27.68,-4.13,-0.21,0.0,387.21,-2.38,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11703,1170.3,7.73,597.0,27.53,0.0,-0.1,0.0,387.2,-2.41,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11704,1170.4,7.95,597.0,27.47,-0.68,-0.1,0.0,387.2,-2.16,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11705,1170.5,8.06,597.0,27.35,-6.0,-0.16,0.0,387.24,-2.1,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11706,1170.6,8.1,597.0,27.3,-3.82,-0.33,0.0,387.29,-2.1,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11707,1170.7,8.29,597.0,27.68,-4.82,-0.13,0.0,387.3,-2.1,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11708,1170.8,8.42,597.0,27.53,-4.47,-0.1,0.0,387.3,-2.1,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11709,1170.9,8.57,597.0,27.53,-4.53,-0.19,0.0,387.3,-2.14,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11710,1171.0,8.64,597.0,27.83,-4.5,-0.35,0.0,387.3,-2.19,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11711,1171.1,8.78,597.0,28.17,-3.82,-0.28,0.0,387.26,-2.24,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11712,1171.2,8.87,597.0,28.13,-2.57,-0.22,0.0,387.21,-2.29,27.0,28.0,76.2,88.0,8,90,0.0,0,0.56,1,28.0,85,5.0,29.01,
11713,1171.3,9.01,597.0,28.13,-3.5,-0.29,0.0,387.2,-2.26,27.0,28.0,76.2,88.0,8,90,0.0,0,0.55,1,28.0,85,5.0,29.01,
11714,1171.4,9.17,597.0,28.07,-3.24,-0.17,0.0,387.2,-2.21,27.0,28.0,76.2,88.0,8,90,0.0,0,0.55,1,28.0,85,5.0,29.01,
11715,1171.5,9.27,597.0,27.91,-3.0,-0.2,0.0,387.24,-2.12,27.0,28.0,76.2,88.0,8,90,0.0,0,0.55,1,28.0,85,5.0,29.01,
11716,1171.6,9.44,597.0,28.0,-3.54,-0.16,0.0,387.29,-2.02,27.0,28.0,76.2,88.0,8,90,0.0,0,0.55,1,28.0,85,5.0,29.01,
11717,1171.7,9.54,597.0,28.13,-3.57,-0.18,0.0,387.26,-2.42,27.0,28.0,76.2,88.0,8,90,0.0,0,0.55,1,28.0,85,5.0,29.01,
11718,1171.8,9.65,597.0,28.13,-2.78,-0.16,0.0,387.21,-2.97,27.0,28.0,76.2,88.0,8,90,0.0,0,0.55,1,28.0,85,5.0,29.01,
11719,1171.9,9.83,597.0,28.35,-3.0,-0.12,0.0,387.2,-2.91,27.0,28.0,76.2,88.0,8,90,0.0,0,0.55,1,28.0,85,5.0,29.01,
11720,1172.0,10.01,597.0,28.45,-3.32,-0.1,0.0,387.2,-2.66,27.0,28.0,76.2,88.0,8,90,0.0,0,0.55,1,28.0,85,5.0,29.01,
11721,1172.1,10.2,597.0,28.39,-2.5,-0.08,0.0,387.2,-2.64,27.0,28.0,76.2,88.0,8,90,0.0,0,0.55,1,28.0,85,5.0,29.01,
11722,1172.2,10.28,597.0,29.07,-2.32,-0.31,0.0,387.2,-2.69,27.0,28.0,76.2,88.0,8,90,0.0,0,0.55,1,28.0,85,5.0,29.01,
11723,1172.3,10.44,597.0,32.8,-2.17,-0.18,0.0,387.2,-2.89,27.0,28.0,76.2,88.0,8,90,0.0,0,0.55,1,28.0,85,5.0,29.01,
11724,1172.4,10.54,597.0,32.26,0.0,-0.15,0.0,387.2,-3.14,27.0,28.0,76.2,88.0,8,90,0.0,0,0.55,1,28.0,85,5.0,29.01,
11725,1172.5,10.63,597.0,32.13,2.5,-0.06,0.0,387.16,-3.69,27.0,28.0,76.2,88.0,8,90,0.0,0,0.55,1,28.0,85,5.0,29.01,
11726,1172.6,10.83,597.0,31.55,2.86,-0.03,0.0,387.11,-4.34,27.0,28.0,76.2,88.0,8,90,0.0,0,0.55,1,28.0,85,5.0,29.01,
11727,1172.7,10.93,597.0,31.7,4.86,0.02,0.0,387.1,-4.31,27.0,28.0,76.2,88.0,8,90,0.0,0,0.55,1,28.0,85,5.0,29.01,
11728,1172.8,11.1,597.0,31.74,3.14,-0.08,0.0,387.1,-4.06,27.0,28.0,76.2,88.0,8,90,0.0,0,0.54,1,28.0,85,5.0,29.01,
11729,1172.9,11.29,597.0,31.7,2.86,-0.03,0.0,387.1,-4.11,27.0,28.0,76.2,88.0,8,90,0.0,0,0.54,1,28.0,85,5.0,29.01,
11730,1173.0,11.43,597.0,31.55,2.86,0.29,0.0,387.1,-4.26,27.0,28.0,76.2,88.0,8,90,0.0,0,0.54,1,28.0,85,5.0,29.01,
11731,1173.1,11.48,597.0,30.5,4.5,-0.05,0.0,387.1,-4.0,27.0,28.0,76.2,88.0,8,90,0.0,0,0.54,1,28.0,85,5.0,29.01,
11732,1173.2,11.55,597.0,30.93,1.5,-0.07,0.0,387.1,-3.6,27.0,28.0,76.2,88.0,8,90,0.0,0,0.54,1,28.0,85,5.0,29.01,
11733,1173.3,11.7,597.0,30.93,1.23,0.0,0.0,387.14,-3.42,27.0,28.0,76.2,88.0,8,90,0.0,0,0.54,1,28.0,85,5.0,29.01,
11734,1173.4,11.9,597.0,31.1,0.0,-0.09,0.0,387.19,-3.32,27.0,28.0,76.2,88.0,8,90,0.0,0,0.54,1,28.0,85,5.0,29.01,
11735,1173.5,12.02,597.0,30.93,1.0,-0.18,0.0,387.16,-3.68,27.0,28.0,76.2,88.0,8,90,0.0,0,0.54,1,28.0,85,5.0,29.01,
11736,1173.6,12.12,597.0,30.78,1.42,-0.1,0.0,387.11,-4.18,27.0,28.0,76.2,88.0,8,90,0.0,0,0.54,1,28.0,85,5.0,29.01,
11737,1173.7,12.17,597.0,30.93,2.14,-0.14,0.0,387.1,-4.03,27.0,28.0,76.2,88.0,8,90,0.0,0,0.54,1,28.0,85,5.0,29.01,
11738,1173.8,12.38,597.0,31.1,1.0,-0.1,0.0,387.1,-3.68,27.0,28.0,76.2,88.0,8,90,0.0,0,0.54,1,28.0,85,5.0,29.01,
11739,1173.9,12.55,597.0,30.89,0.36,-0.11,0.0,387.1,-3.56,27.0,28.0,76.2,88.0,8,90,0.0,0,0.54,1,28.0,85,5.0,29.01,
11740,1174.0,12.66,597.0,30.78,1.0,-0.06,0.0,387.1,-3.51,27.0,28.0,76.2,88.0,8,90,0.0,0,0.54,1,28.0,85,5.0,29.01,
11741,1174.1,12.74,597.0,30.81,0.64,-0.12,0.0,387.1,-3.73,27.0,28.0,76.2,88.0,8,90,0.0,0,0.54,1,28.0,85,5.0,29.01,
11742,1174.2,12.82,597.0,31.14,1.78,-0.08,0.0,387.1,-4.03,27.0,28.0,76.2,88.0,8,90,0.0,0,0.54,1,28.0,85,5.0,29.01,
11743,1174.3,12.97,597.0,31.1,1.5,0.04,0.0,387.1,-3.95,27.0,28.0,76.2,88.0,8,90,0.0,0,0.54,1,28.0,85,5.0,29.01,
11744,1174.4,13.1,597.0,31.05,1.5,0.0,0.0,387.1,-3.75,27.0,28.0,76.2,88.0,8,90,0.0,0,0.53,1,28.0,85,5.0,29.01,
11745,1174.5,13.18,597.0,30.93,1.64,-0.14,0.0,387.1,-3.74,27.0,28.0,76.2,88.0,8,90,0.0,0,0.53,1,28.0,85,5.0,29.01,
11746,1174.6,13.26,597.0,31.14,1.64,-0.06,0.0,387.1,-3.79,27.0,28.0,76.2,88.0,8,90,0.0,0,0.53,1,28.0,85,5.0,29.01,
11747,1174.7,13.41,597.0,31.1,1.14,0.0,0.0,387.1,-3.72,27.0,28.0,76.2,88.0,8,90,0.0,0,0.53,1,28.0,85,5.0,29.01,
11748,1174.8,13.51,597.0,30.93,1.36,-0.17,0.0,387.1,-3.62,27.0,28.0,76.2,88.0,8,90,0.0,0,0.53,1,28.0,85,5.0,29.01,
11749,1174.9,13.65,597.0,31.21,1.14,-0.13,0.0,387.1,-3.68,27.0,28.0,76.2,88.0,8,90,0.0,0,0.53,1,28.0,85,5.0,29.01,
11750,1175.0,13.78,597.0,30.93,2.0,-0.13,0.0,387.1,-3.78,27.0,28.0,76.2,88.0,8,90,0.0,0,0.53,1,28.0,85,5.0,29.01,
11751,1175.1,13.88,597.0,31.1,1.86,0.0,0.0,387.1,-3.69,27.0,28.0,76.2,88.0,8,90,0.0,0,0.53,1,28.0,85,5.0,29.01,
11752,1175.2,13.94,597.0,30.34,1.72,-0.04,0.0,387.1,-3.54,27.0,28.0,76.2,88.0,8,90,0.0,0,0.53,1,28.0,85,5.0,29.01,
11753,1175.3,14.13,597.0,30.89,0.64,-0.16,0.0,387.1,-3.58,27.0,28.0,76.2,88.0,8,90,0.0,0,0.53,1,28.0,85,5.0,29.01,
11754,1175.4,14.26,597.0,30.88,0.86,0.0,0.0,387.1,-3.68,27.0,28.0,76.2,88.0,8,90,0.0,0,0.53,1,28.0,85,5.0,29.01,
11755,1175.5,14.36,597.0,30.63,0.0,-0.22,0.0,387.1,-3.59,27.0,28.0,76.2,88.0,8,90,0.0,0,0.53,1,28.0,85,5.0,29.01,
11756,1175.6,14.51,597.0,30.13,0.5,-0.15,0.0,387.1,-3.44,27.0,28.0,76.2,88.0,8,90,0.0,0,0.53,1,28.0,85,5.0,29.01,
11757,1175.7,14.68,597.0,29.33,0.0,-0.26,0.0,387.14,-3.13,27.0,28.0,76.2,88.0,8,90,0.0,0,0.53,1,28.0,85,5.0,29.01,
11758,1175.8,14.85,597.0,28.28,-0.56,-0.09,0.0,387.19,-2.78,27.0,28.0,76.2,88.0,8,90,0.0,0,0.53,1,28.0,85,5.0,29.01,
11759,1175.9,14.8,597.0,27.53,-2.36,-0.02,0.0,387.2,-2.32,27.0,28.0,76.2,88.0,8,90,0.0,0,0.52,1,28.0,85,5.0,29.01,
11760,1176.0,14.82,597.0,26.75,-3.72,-0.16,0.0,387.2,-1.82,27.0,28.0,76.2,88.0,8,90,0.0,0,0.52,1,28.0,85,5.0,29.01,
11761,1176.1,14.95,597.0,26.95,-7.73,-0.24,0.0,387.24,-1.55,27.0,28.0,76.2,88.0,8,90,0.0,0,0.52,1,28.0,85,5.0,29.01,
11762,1176.2,15.05,597.0,26.75,-6.86,-0.32,0.0,387.29,-1.35,27.0,28.0,76.2,88.0,8,90,0.0,0,0.52,1,28.0,85,5.0,29.01,
