,Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [캜],max. Battery Temperature [캜],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Heating Power LIN [W],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Heater Voltage [V],Heater Current [A],Ambient Temperature [캜],Coolant Temperature Heatercore [캜],Requested Coolant Temperature [캜],Coolant Temperature Inlet [캜],Heat Exchanger Temperature [캜],Cabin Temperature Sensor [캜]
1274,127.4,32.87,565.0,2.1,-58.42,-0.98,1.0,391.75,35.35,20.0,21.0,80.39,94.0,8,89.5,0.0,0.0,0.0,0.0,1,395.49,0.0,19.5,25.0,85,25.0,21.0,25.67
1275,127.5,32.28,565.0,0.0,-62.13,-1.45,1.0,392.14,39.8,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,395.01,0.0,19.5,25.0,85,25.0,21.0,25.67
1276,127.6,31.56,565.01,0.0,-78.71,-1.56,1.0,392.69,46.2,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,395.51,0.0,19.5,25.0,85,25.0,21.0,25.67
1277,127.7,30.56,565.01,0.0,-82.5,-1.63,1.0,392.72,46.38,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,396.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1278,127.8,29.71,565.01,0.0,-81.5,-1.87,1.0,392.62,44.98,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,396.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1279,127.9,28.68,565.01,0.0,-82.5,-2.39,1.0,392.48,43.15,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,396.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1280,128.0,27.66,565.01,0.0,-82.5,-2.84,1.0,392.33,41.2,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,396.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1281,128.1,26.55,565.01,0.0,-82.5,-3.04,1.0,392.18,39.24,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,395.99,0.0,19.5,25.0,85,25.0,21.0,25.67
1282,128.2,25.37,565.01,0.0,-82.5,-3.17,1.0,392.03,37.29,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,395.49,0.0,19.5,25.0,85,25.0,21.0,25.67
1283,128.3,24.09,565.02,0.0,-83.0,-3.19,1.0,391.84,35.19,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,395.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1284,128.4,22.8,565.02,0.0,-82.32,-3.24,1.0,391.64,33.04,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,395.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1285,128.5,21.44,565.02,0.0,-82.68,-3.3,1.0,391.48,30.93,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,394.99,0.0,19.5,25.0,85,25.0,21.0,25.67
1286,128.6,20.23,565.02,0.0,-82.82,-3.32,1.0,391.33,28.83,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,394.49,0.0,19.5,25.0,85,25.0,21.0,25.67
1287,128.7,18.94,565.02,0.0,-83.0,-3.2,1.0,391.18,26.73,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,394.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1288,128.8,17.72,565.02,0.0,-82.68,-2.79,1.0,391.03,24.63,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,394.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1289,128.9,16.74,565.02,0.0,-82.5,-2.15,1.0,390.88,22.96,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,394.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1290,129.0,15.74,565.02,0.0,-82.5,-1.82,1.0,390.73,21.41,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,394.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1291,129.1,14.88,565.03,0.0,-82.0,-1.67,1.0,390.62,19.94,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,394.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1292,129.2,14.05,565.03,0.0,-82.18,-1.6,1.0,390.52,18.49,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,394.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1293,129.3,13.28,565.03,0.0,-82.0,-1.75,1.0,390.42,17.32,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,393.99,0.0,19.5,25.0,85,25.0,21.0,25.67
1294,129.4,12.74,565.03,0.0,-82.5,-1.69,1.0,390.32,16.22,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,393.49,0.0,19.5,25.0,85,25.0,21.0,25.67
1295,129.5,11.91,565.03,0.0,-82.5,-1.5,1.0,390.22,15.0,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,393.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1296,129.6,11.17,565.03,5.71,-82.0,-1.61,1.0,390.12,13.75,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,393.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1297,129.7,10.37,565.03,19.53,-82.5,-1.57,1.0,389.94,11.87,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,393.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1298,129.8,9.7,565.04,36.39,-73.68,-1.39,1.0,389.74,9.82,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,393.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1299,129.9,9.03,565.04,42.16,-61.18,-1.04,1.0,389.46,6.37,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,392.99,0.0,19.5,25.0,85,25.0,21.0,25.67
1300,130.0,8.54,565.04,43.65,-38.21,-0.56,1.0,389.16,2.57,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,392.49,0.0,19.5,25.0,85,25.0,21.0,25.67
1301,130.1,8.15,565.04,43.35,-3.16,0.1,1.0,388.82,-1.47,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,392.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1302,130.2,8.06,565.04,43.35,11.76,0.43,1.0,388.47,-5.57,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,392.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1303,130.3,7.93,565.04,43.5,36.21,0.72,1.0,388.04,-11.06,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,391.98,0.0,19.5,25.0,85,25.0,21.0,25.67
1304,130.4,8.05,565.04,43.35,67.61,1.27,0.0,387.59,-16.91,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,390.98,0.0,19.5,25.0,85,25.0,21.0,25.67
1305,130.5,8.38,565.04,43.56,84.9,1.53,0.0,387.3,-20.05,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,390.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1306,130.6,8.73,565.05,43.73,92.87,1.64,0.0,387.05,-22.5,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,390.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1307,130.7,9.12,565.05,44.68,98.95,1.73,0.0,386.84,-24.75,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,389.99,0.0,19.5,25.0,85,25.0,21.0,25.67
1308,130.8,9.52,565.05,45.13,105.9,1.7,0.0,386.64,-26.95,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,389.49,0.0,19.5,25.0,85,25.0,21.0,25.67
1309,130.9,9.91,565.05,46.22,110.87,1.74,0.0,386.44,-29.03,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,389.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1310,131.0,10.42,565.05,46.6,114.13,1.84,0.0,386.24,-31.08,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,389.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1311,131.1,10.91,565.05,46.51,120.27,1.92,0.0,386.04,-33.33,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,389.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1312,131.2,11.38,565.05,46.28,125.63,1.91,0.0,385.84,-35.63,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,389.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1313,131.3,11.88,565.06,46.28,125.0,1.81,0.0,385.72,-36.7,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,388.99,0.0,19.5,25.0,85,25.0,21.0,25.67
1314,131.4,12.38,565.06,46.45,122.87,1.84,0.0,385.62,-37.45,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,388.49,0.0,19.5,25.0,85,25.0,21.0,25.67
1315,131.5,12.92,565.06,46.6,121.82,1.88,0.0,385.52,-38.6,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,388.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1316,131.6,13.39,565.06,47.8,122.18,1.88,0.0,385.42,-39.85,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,388.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1317,131.7,13.83,565.06,50.04,122.87,1.84,0.0,385.24,-41.85,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,388.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1318,131.8,14.31,565.06,50.06,124.13,1.84,0.0,385.04,-44.05,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,388.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1319,131.9,14.9,565.06,49.91,128.68,1.89,0.0,384.84,-45.9,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,388.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1320,132.0,15.49,565.06,49.76,130.5,1.96,0.0,384.64,-47.65,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,388.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1321,132.1,16.06,565.07,49.85,129.5,2.01,0.0,384.52,-49.12,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,387.99,0.0,19.5,25.0,85,25.0,21.0,25.67
1322,132.2,16.67,565.07,50.0,128.82,2.05,0.0,384.42,-50.52,20.0,21.0,80.4,94.0,8,89.5,0.0,0.0,0.0,0.0,1,387.49,0.0,19.5,25.0,85,25.0,21.0,25.67
1323,132.3,17.23,565.07,49.85,126.87,2.05,0.0,384.28,-51.64,20.0,21.0,80.36,94.0,8,89.5,0.0,0.0,0.0,0.0,1,387.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1324,132.4,17.8,565.07,49.85,128.0,2.02,0.0,384.13,-52.69,20.0,21.0,80.31,94.0,8,89.5,0.0,0.0,0.0,0.0,1,387.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1325,132.5,18.4,565.07,50.0,125.0,1.86,0.0,384.02,-53.82,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.99,0.0,19.5,25.0,85,25.0,21.0,25.67
1326,132.6,18.98,565.07,50.09,124.82,1.89,0.0,383.92,-54.97,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.49,0.0,19.5,25.0,85,25.0,21.0,25.67
1327,132.7,19.43,565.07,49.76,124.0,2.05,0.0,383.82,-55.84,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1328,132.8,19.96,565.08,49.79,124.32,1.96,0.0,383.72,-56.64,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1329,132.9,20.45,565.08,50.0,121.68,1.89,0.0,383.66,-57.44,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1330,133.0,20.95,565.08,50.88,121.09,1.72,0.0,383.61,-58.24,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1331,133.1,21.69,565.08,50.63,118.87,1.75,0.0,383.44,-59.92,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1332,133.2,22.25,565.08,49.91,119.0,1.95,0.0,383.24,-61.82,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1333,133.3,22.87,565.08,49.55,121.18,1.92,0.0,383.16,-62.36,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1334,133.4,23.35,565.08,50.09,118.87,1.9,0.0,383.11,-62.56,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1335,133.5,23.87,565.08,50.15,116.37,1.93,0.0,383.02,-63.36,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.99,0.0,19.5,25.0,85,25.0,21.0,25.67
1336,133.6,24.53,565.09,49.85,114.32,1.93,0.0,382.92,-64.31,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.49,0.0,19.5,25.0,85,25.0,21.0,25.67
1337,133.7,25.17,565.09,49.7,115.55,1.92,0.0,382.82,-65.3,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1338,133.8,25.76,565.09,49.61,113.68,1.92,0.0,382.72,-66.3,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1339,133.9,26.23,565.09,48.93,113.37,1.92,0.0,382.7,-66.46,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1340,134.0,26.73,565.09,48.45,110.87,1.79,0.0,382.7,-66.41,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1341,134.1,27.27,565.09,48.52,108.18,1.63,0.0,382.7,-66.04,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1342,134.2,27.76,565.09,48.36,105.37,1.66,0.0,382.7,-65.59,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1343,134.3,28.14,565.1,48.19,104.68,1.59,0.0,382.66,-65.5,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1344,134.4,28.52,565.1,47.98,103.32,1.47,0.0,382.61,-65.5,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1345,134.5,28.98,565.1,47.79,99.0,1.6,0.0,382.68,-64.82,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1346,134.6,29.4,565.1,47.06,95.87,1.77,0.0,382.78,-63.97,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1347,134.7,29.86,565.1,45.87,94.68,1.49,0.0,382.92,-61.77,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.01,0.0,19.5,25.0,85,25.0,21.0,25.67
1348,134.8,30.24,565.1,45.26,91.5,1.31,0.0,383.07,-59.22,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.51,0.0,19.5,25.0,85,25.0,21.0,25.67
1349,134.9,30.49,565.1,45.35,84.55,1.23,0.0,383.3,-56.35,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1350,135.0,30.86,565.1,45.83,77.37,1.14,0.0,383.55,-53.4,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1351,135.1,31.07,565.11,46.28,74.55,1.19,0.0,383.6,-52.72,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1352,135.2,31.34,565.11,46.83,74.18,1.15,0.0,383.6,-52.62,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1353,135.3,31.48,565.11,47.14,76.18,1.18,0.0,383.56,-53.16,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1354,135.4,31.59,565.11,48.69,75.0,1.19,0.0,383.51,-53.86,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1355,135.5,31.92,565.11,49.94,76.32,1.18,0.0,383.3,-56.27,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1356,135.6,32.29,565.11,49.85,79.0,1.21,0.0,383.05,-59.12,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,386.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1357,135.7,32.49,565.11,49.7,85.27,1.23,0.0,382.84,-61.37,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.99,0.0,19.5,25.0,85,25.0,21.0,25.67
1358,135.8,32.65,565.12,50.0,87.5,1.27,0.0,382.64,-63.47,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.49,0.0,19.5,25.0,85,25.0,21.0,25.67
1359,135.9,33.04,565.12,50.48,87.0,1.2,0.0,382.48,-65.5,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1360,136.0,33.52,565.12,51.13,86.95,1.27,0.0,382.33,-67.5,20.0,21.0,80.3,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1361,136.1,33.84,565.12,50.95,91.18,1.59,0.0,382.18,-69.22,20.0,21.0,80.26,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1362,136.2,34.06,565.12,50.78,91.55,1.5,0.0,382.03,-70.87,20.0,21.0,80.21,94.0,8,89.5,0.0,0.0,0.0,0.0,1,385.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1363,136.3,34.4,565.12,50.78,94.41,1.32,0.0,381.92,-72.08,20.0,21.0,80.2,94.0,8,89.5,0.0,0.0,0.0,0.0,1,384.99,0.0,19.5,25.0,85,25.0,21.0,25.67
1364,136.4,34.75,565.12,50.95,93.95,1.49,0.0,381.82,-73.18,20.0,21.0,80.2,94.0,8,89.5,0.0,0.0,0.0,0.0,1,384.49,0.0,19.5,25.0,85,25.0,21.0,25.67
1365,136.5,35.05,565.12,51.08,96.0,1.52,0.0,381.68,-74.48,20.0,21.0,80.2,94.0,8,89.5,0.0,0.0,0.0,0.0,1,384.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1366,136.6,35.43,565.13,51.0,96.0,1.4,0.0,381.53,-75.83,20.0,21.0,80.2,94.0,8,89.5,0.0,0.0,0.0,0.0,1,384.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1367,136.7,35.76,565.13,51.03,96.5,1.49,0.0,381.5,-75.82,20.0,21.0,80.2,94.0,8,89.5,0.0,0.0,0.0,0.0,1,384.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1368,136.8,36.13,565.13,51.08,94.32,1.52,0.0,381.5,-75.47,20.0,21.0,80.2,94.0,8,89.5,0.0,0.0,0.0,0.0,1,384.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1369,136.9,36.44,565.13,51.17,94.0,1.46,0.0,381.42,-75.88,20.0,21.0,80.2,94.0,8,89.5,0.0,0.0,0.0,0.0,1,384.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1370,137.0,36.89,565.13,51.23,94.18,1.45,0.0,381.32,-76.48,20.0,21.0,80.2,94.0,8,89.5,0.0,0.0,0.0,0.0,1,384.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1371,137.1,37.22,565.13,51.6,94.0,1.53,0.0,381.26,-77.36,20.0,21.0,80.2,94.0,8,89.5,0.0,0.0,0.0,0.0,1,384.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1372,137.2,37.64,565.13,52.54,94.0,1.59,0.0,381.21,-78.31,20.0,21.0,80.2,94.0,8,89.5,0.0,0.0,0.0,0.0,1,384.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1373,137.3,38.16,565.14,53.78,95.82,1.58,0.0,380.96,-81.25,20.0,21.0,80.2,94.0,8,89.5,0.0,0.0,0.0,0.0,1,383.99,0.0,19.5,25.0,85,25.0,21.0,25.67
1374,137.4,38.53,565.14,53.83,99.13,1.34,0.0,380.66,-84.7,20.0,21.0,80.2,94.0,8,89.5,0.0,0.0,0.0,0.0,1,383.49,0.0,19.5,25.0,85,25.0,21.0,25.67
1375,137.5,38.91,565.14,53.67,100.14,1.41,0.0,380.4,-87.71,20.0,21.0,80.2,94.0,8,89.5,0.0,0.0,0.0,0.0,1,382.99,0.0,19.5,25.0,85,25.0,21.0,25.67
1376,137.6,39.32,565.14,53.73,105.86,1.57,0.0,380.15,-90.61,20.0,21.0,80.2,94.0,8,89.5,0.0,0.0,0.0,0.0,1,382.49,0.0,19.5,25.0,85,25.0,21.0,25.67
1377,137.7,39.74,565.14,54.05,104.82,1.57,0.0,379.94,-92.4,20.0,21.0,80.2,94.0,8,89.5,0.0,0.0,0.0,0.0,1,382.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1378,137.8,40.17,565.14,54.43,106.5,1.73,0.0,379.74,-93.9,20.0,21.0,80.2,94.0,8,89.5,0.0,0.0,0.0,0.0,1,382.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1379,137.9,40.57,565.14,55.13,107.18,1.8,0.0,379.54,-96.07,20.0,21.0,80.2,93.5,8,89.5,0.0,0.0,0.0,0.0,1,382.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1380,138.0,41.03,565.14,55.75,108.5,1.8,0.0,379.34,-98.42,20.0,21.0,80.2,93.5,8,89.5,0.0,0.0,0.0,0.0,1,382.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1381,138.1,41.43,565.15,56.68,110.95,1.86,0.0,379.02,-102.37,20.0,21.0,80.2,93.5,8,89.5,0.0,0.0,0.0,0.0,1,381.99,0.0,19.5,25.0,85,25.0,21.0,25.67
1382,138.2,41.95,565.15,57.28,114.64,2.01,0.0,378.67,-106.72,20.0,21.0,80.2,93.5,8,89.5,0.0,0.0,0.0,0.0,1,381.49,0.0,19.5,25.0,85,25.0,21.0,25.67
1383,138.3,42.35,565.15,57.66,118.63,2.19,0.0,378.24,-111.59,20.0,21.0,80.2,93.5,8,89.5,0.0,0.0,0.0,0.0,1,380.99,0.0,19.5,25.0,85,25.0,21.0,25.67
1384,138.4,42.89,565.15,57.6,123.18,2.23,0.0,377.79,-116.59,20.0,21.0,80.2,93.5,8,89.5,0.0,0.0,0.0,0.0,1,380.49,0.0,19.5,25.0,85,25.0,21.0,25.67
1385,138.5,43.4,565.15,57.28,125.95,2.14,0.0,377.54,-119.24,20.0,21.0,80.2,93.5,8,89.5,0.0,0.0,0.0,0.0,1,380.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1386,138.6,43.93,565.15,57.15,125.87,2.15,0.0,377.34,-121.29,20.0,21.0,80.2,93.5,8,89.5,0.0,0.0,0.0,0.0,1,380.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1387,138.7,44.44,565.15,57.0,126.5,2.14,0.0,377.22,-121.98,20.0,21.0,80.16,93.5,8,89.5,0.0,0.0,0.0,0.0,1,380.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1388,138.8,45.06,565.16,56.73,124.32,2.07,0.0,377.12,-122.33,20.0,21.0,80.11,93.5,8,89.5,0.0,0.0,0.0,0.0,1,380.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1389,138.9,45.6,565.16,55.96,124.18,2.16,0.0,377.06,-122.56,20.0,21.0,80.1,93.5,8,89.5,0.0,0.0,0.0,0.0,1,380.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1390,139.0,46.14,565.16,54.56,123.63,1.97,0.0,377.01,-122.76,20.0,21.0,80.1,93.5,8,89.5,0.0,0.0,0.0,0.0,1,380.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1391,139.1,46.64,565.16,53.58,120.37,1.81,0.0,377.16,-120.69,20.0,21.0,80.1,93.5,8,89.5,0.0,0.0,0.0,0.0,1,380.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1392,139.2,47.11,565.16,53.4,116.18,1.8,0.0,377.36,-118.04,20.0,21.0,80.1,93.5,8,89.5,0.0,0.0,0.0,0.0,1,380.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1393,139.3,47.61,565.16,53.4,110.68,1.81,0.0,377.56,-114.79,20.0,21.0,80.1,93.5,8,89.5,0.0,0.0,0.0,0.0,1,380.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1394,139.4,48.1,565.16,53.25,108.68,1.75,0.0,377.76,-111.39,20.0,21.0,80.1,93.5,8,89.5,0.0,0.0,0.0,0.0,1,380.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1395,139.5,48.43,565.16,53.25,105.68,1.64,0.0,377.88,-110.06,20.0,21.0,80.1,93.5,8,89.5,0.0,0.0,0.0,0.0,1,380.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1396,139.6,48.88,565.17,53.34,103.0,1.53,0.0,377.98,-109.26,20.0,21.0,80.1,93.5,8,89.5,0.0,0.0,0.0,0.0,1,380.0,0.0,19.5,25.0,85,25.0,21.0,25.67
1397,139.7,49.18,565.17,53.25,102.18,1.6,0.0,378.0,-108.5,20.0,21.0,80.1,93.5,8,89.5,0.0,0.0,0.0,0.0,1,380.01,0.0,19.5,25.0,85,25.0,21.0,25.67
