Time [s],Velocity [km/h],Throttle [%],Battery Temperature [C],Ambient Temperature [C],Heating Power CAN [kW],AirCon Power [kW],SoC [%]
414.0,45.20860896551724,26.348483793103448,21.75862068965517,22.5932775862069,0.4979310344827586,0.3910755172413793,76.24793103448276
415.0,44.66390862068965,29.59571,21.75862068965517,22.61068965517241,0.4924137931034482,0.406161724137931,76.2448275862069
416.0,44.811999655172414,34.58994068965517,21.75862068965517,22.59551724137931,0.4937931034482758,0.4088341379310344,76.23853034482758
417.0,45.56846103448276,34.73987206896552,21.75862068965517,22.603448275862068,0.5035920689655172,0.4014696551724138,76.23482758620689
418.0,46.228791034482754,32.670738620689654,21.75862068965517,22.603448275862068,0.5603448275862069,0.3968144827586207,76.22413793103448
419.0,46.64243344827587,33.32122517241379,21.75862068965517,22.58419482758621,0.6431293103448276,0.3854413793103448,76.20896551724138
420.0,46.84408275862069,31.709368620689656,21.75862068965517,22.57379310344828,0.8813793103448275,0.3819868965517241,76.2
421.0,46.96772137931035,31.50277172413793,21.75862068965517,22.588275862068965,0.5158620689655172,0.3787113793103448,76.19137931034483
422.0,47.15756896551724,32.88419724137931,21.75862068965517,22.590344827586208,0.5054041379310344,0.3762258620689655,76.17275862068966
423.0,47.60556275862069,33.659618620689656,21.75862068965517,22.5839,0.5683944827586207,0.3737958620689655,76.15926034482759
424.0,48.12045275862069,32.277951379310345,21.75862068965517,22.554827586206898,0.6882758620689655,0.3708365517241379,76.14827586206897
425.0,48.38045620689656,29.385108965517244,21.75862068965517,22.58620689655172,0.6524137931034482,0.3608937931034482,76.1440875862069
426.0,48.12657827586207,31.89807827586207,21.75862068965517,22.58172413793104,0.6565517241379311,0.3595310344827586,76.13793103448276
427.0,48.00981413793103,30.818278275862067,21.75862068965517,22.56896551724138,0.6648275862068966,0.3565231034482758,76.13448275862069
428.0,48.24433517241379,33.665787586206896,21.75862068965517,22.56172413793104,0.6586206896551725,0.3770403448275862,76.12517241379311
429.0,48.7559275862069,31.64733344827586,21.75862068965517,22.548965517241378,0.6148275862068965,0.3689941379310344,76.11379310344829
430.0,48.96299413793104,30.218453448275863,21.75862068965517,22.545050344827587,0.6865517241379311,0.3734482758620689,76.10689655172413
431.0,48.88823482758621,31.344018620689656,21.75862068965517,22.53448275862069,0.6855172413793104,0.3896551724137931,76.10379310344828
432.0,48.95389034482759,30.073271379310345,21.75862068965517,22.538275862068964,0.680344827586207,0.3789082758620689,76.08965517241379
433.0,48.8183975862069,29.479960344827585,21.75862068965517,22.56689655172413,0.4926706896551724,0.36385,76.08965517241379
434.0,48.45954206896552,29.29268310344828,21.75862068965517,22.534823103448275,0.4848544827586206,0.3698662068965517,76.07931034482759
435.0,48.22729413793103,33.086612413793105,21.75862068965517,22.520000000000003,0.4770386206896552,0.3776824137931034,76.06896551724138
436.0,48.553249310344825,34.820402068965514,21.75862068965517,22.53655172413793,0.6157810344827586,0.3810910344827586,76.05862068965517
437.0,48.91724620689655,32.47690413793104,21.75862068965517,22.55172413793104,0.6579310344827586,0.3623575862068965,76.05862068965517
438.0,49.031996896551725,31.843635172413794,21.75862068965517,22.54621655172414,0.5286206896551724,0.3595106896551724,76.0451724137931
439.0,48.96664068965517,33.273688620689654,21.75862068965517,22.53,0.7864706896551724,0.3703448275862069,76.03634
440.0,49.15935689655172,32.57696482758621,21.75862068965517,22.51103448275862,0.7980079310344826,0.3727586206896552,76.02931034482758
441.0,49.25046206896552,31.65367103448276,21.75862068965517,22.530689655172413,0.8554068965517241,0.3755172413793103,76.01931034482759
442.0,49.24963,31.961042413793106,21.75862068965517,22.53448275862069,0.6441379310344828,0.3607534482758621,76.01063724137931
443.0,49.3308951724138,32.664270344827585,21.75862068965517,22.54,0.456551724137931,0.354538275862069,76.01034482758621
444.0,49.43253827586207,32.669407931034485,21.75862068965517,22.53448275862069,0.4551724137931034,0.3570362068965517,76.00689655172413
445.0,49.52415655172414,32.373614137931035,21.75862068965517,22.53448275862069,0.4537931034482759,0.3572827586206896,75.99344827586206
446.0,49.31668206896552,30.45311551724138,21.75862068965517,22.53448275862069,0.4593103448275862,0.3547703448275862,75.98620689655172
447.0,49.06159793103448,30.91148103448276,21.75862068965517,22.535406551724137,0.6496551724137931,0.3529475862068966,75.9768196551724
448.0,48.71749724137931,29.87671448275862,21.75862068965517,22.53448275862069,0.4620689655172414,0.3535389655172414,75.96206896551725
449.0,48.31191931034483,32.3785675862069,21.75862068965517,22.53448275862069,0.4537931034482759,0.3555093103448276,75.95172413793104
450.0,48.40607310344828,34.38069724137931,21.75862068965517,22.56389413793104,0.6344827586206896,0.3541927586206896,75.9451724137931
451.0,48.82317965517241,34.76867,21.75862068965517,22.55577551724138,0.4372413793103448,0.3658620689655172,75.93793103448276
452.0,49.21575172413794,34.09934,21.75862068965517,22.57013620689656,0.6220689655172413,0.3796003448275862,75.92896551724138
453.0,49.332028965517246,31.860245172413794,21.75862068965517,22.59862068965517,0.6220689655172413,0.3552268965517241,75.91620689655173
454.0,49.10968068965517,29.40797413793103,21.75862068965517,22.603448275862068,0.4372413793103448,0.3566968965517241,75.90689655172415
455.0,48.39982034482759,25.96847103448276,21.75862068965517,22.603448275862068,0.4427586206896551,0.3576406896551724,75.89655172413794
456.0,47.26873620689656,29.38203448275862,21.75862068965517,22.59004206896552,0.6331034482758621,0.3510344827586207,75.89959965517241
457.0,46.82232862068965,29.852160344827585,21.75862068965517,22.588275862068965,0.4317241379310345,0.3524137931034483,75.89310344827587
458.0,46.415984482758624,30.342006551724136,21.75862068965517,22.603448275862068,0.8279310344827585,0.3475862068965517,75.87586206896552
459.0,46.245705517241376,29.93886344827586,21.75862068965517,22.603448275862068,0.637375172413793,0.3497093103448275,75.86936551724138
460.0,46.15362275862069,30.309053103448274,21.75862068965517,22.603448275862068,0.4478958620689655,0.349256551724138,75.8603448275862
461.0,46.04197827586207,28.337630344827588,21.75862068965517,22.603448275862068,0.4478889655172414,0.3662606896551724,75.8590203448276
462.0,45.89046862068965,31.4978651724138,21.75862068965517,22.603448275862068,0.7740958620689655,0.3817893103448276,75.85517241379311
463.0,46.21050862068965,32.638475862068965,21.75862068965517,22.58878379310345,0.4472413793103448,0.3806896551724138,75.84482758620689
464.0,46.70234,32.112837931034484,21.75862068965517,22.58620689655172,0.4541379310344827,0.3675862068965517,75.83448275862068
465.0,47.05460413793103,31.743677586206896,21.75862068965517,22.58620689655172,0.644398275862069,0.3927586206896551,75.82758620689656
466.0,47.33070344827586,29.960536896551723,21.75862068965517,22.590344827586208,0.669655172413793,0.4072820689655173,75.81724137931033
467.0,47.29918206896552,31.005309310344828,21.75862068965517,22.58620689655172,0.6717241379310345,0.389681724137931,75.80344827586208
468.0,47.22291137931035,32.30546655172414,21.75862068965517,22.588459310344827,0.5837931034482758,0.3865341379310345,75.7972955172414
469.0,47.32338896551724,32.29030862068966,21.75862068965517,22.57241379310345,0.7903448275862068,0.3853844827586207,75.79310344827586
470.0,47.45998310344827,31.22537275862069,21.75862068965517,22.58620689655172,0.4386206896551724,0.3824137931034482,75.77931034482758
471.0,47.59436620689656,32.460824482758625,21.75862068965517,22.58620689655172,0.4096551724137931,0.3796551724137931,75.7655172413793
472.0,47.99061965517241,29.50425896551724,21.75862068965517,22.589310344827588,0.4310344827586206,0.3824137931034482,75.7551724137931
473.0,48.280079655172415,28.44706068965517,21.75862068965517,22.590344827586208,0.6520689655172414,0.3794044827586206,75.75453965517241
474.0,48.14591965517242,29.008617241379312,21.75862068965517,22.56896551724138,0.5574744827586207,0.3839141379310344,75.74827586206897
475.0,48.05399275862069,29.50332379310345,21.75862068965517,22.56689655172413,0.7381751724137932,0.3864455172413793,75.74137931034483
476.0,48.06792931034482,30.04964206896552,21.75862068965517,22.556206896551725,0.800344827586207,0.3968479310344827,75.73832931034482
477.0,48.026611379310346,30.44206724137931,21.75862068965517,22.56765103448276,0.7000000000000001,0.4033631034482758,75.73907931034483
478.0,48.1263524137931,32.02223137931035,21.75862068965517,22.55172413793104,0.5576524137931035,0.3983544827586207,75.7293103448276
479.0,48.27092551724137,29.86693172413793,21.75862068965517,22.572068965517243,0.7313793103448276,0.3872413793103448,75.72206896551724
480.0,48.113051724137925,29.404056206896552,21.75862068965517,22.59551724137931,0.52,0.4014310344827586,75.72068965517242
481.0,47.9633024137931,27.775914482758623,21.75862068965517,22.620689655172413,0.5724137931034483,0.3993103448275862,75.71068965517242
482.0,47.55893896551724,27.037017586206893,21.75862068965517,22.620689655172413,0.3820689655172414,0.3937320689655172,75.70459655172414
483.0,47.29798275862069,28.155317931034485,21.75862068965517,22.603448275862068,0.52,0.3903448275862069,75.70344827586207
484.0,47.18689310344828,27.28763724137931,21.75862068965517,22.622413793103448,0.4055172413793103,0.383103448275862,75.6896551724138
485.0,46.98873793103448,29.683852758620688,21.75862068965517,22.639057931034483,0.4055172413793103,0.3820689655172414,75.68620689655172
486.0,47.14521103448276,31.848188275862068,21.75862068965517,22.65103448275862,0.5141379310344828,0.3980289655172414,75.68065137931035
487.0,47.58182931034482,33.34794344827586,21.75862068965517,22.653448275862072,0.5978448275862068,0.4027417241379311,75.67931034482758
488.0,48.06291448275862,32.63625827586207,21.75862068965517,22.63793103448276,0.5462068965517242,0.3877989655172413,75.67241379310344
489.0,48.44043482758621,31.654038275862067,21.75862068965517,22.636982413793103,0.5884962068965517,0.3869472413793103,75.66206896551724
490.0,48.56366827586207,32.808751379310344,21.75862068965517,22.62635965517241,0.7793103448275862,0.38,75.66206896551724
491.0,48.62534344827586,31.76114068965517,21.75862068965517,22.644670344827585,0.3974151724137931,0.3720689655172413,75.63448275862069
492.0,48.5807775862069,29.334119310344825,21.75862068965517,22.60517172413793,0.5469837931034482,0.3736082758620689,75.63793103448276
493.0,48.21703206896552,28.41060724137931,21.75862068965517,22.60862068965517,0.5793103448275863,0.381653448275862,75.63793103448276
494.0,47.73977896551724,28.421835517241377,21.75862068965517,22.62,0.6110344827586206,0.3841041379310345,75.63448275862069
495.0,46.946745862068965,27.682298620689654,21.75862068965517,22.593058275862067,0.6110344827586206,0.3799079310344827,75.63333793103449
496.0,46.18797344827587,27.402497931034485,21.75862068965517,22.639135172413795,0.4234482758620689,0.3838324137931034,75.62413793103448
497.0,45.57166275862068,25.323614827586205,21.75862068965517,22.620689655172413,0.6248275862068966,0.3876624137931034,75.6194848275862
498.0,44.473298965517245,26.004045517241376,21.75862068965517,22.61926379310345,0.44,0.3829562068965517,75.61724137931034
499.0,43.58331482758621,26.767247241379312,21.75862068965517,22.604874137931034,0.4396334482758621,0.3803696551724138,75.61724137931034
500.0,43.13654275862069,30.28077413793104,21.75862068965517,22.620689655172413,0.6372413793103449,0.3796551724137931,75.60384896551724
501.0,43.491355517241374,35.65209310344827,21.75862068965517,22.620689655172413,0.6399999999999999,0.3839472413793103,75.60344827586206
502.0,44.4663624137931,37.16698827586207,21.75862068965517,22.622522413793103,0.6455172413793103,0.3714565517241379,75.58620689655173
503.0,45.80316310344827,37.56698482758621,21.75862068965517,22.616968275862067,0.4579310344827586,0.3687137931034482,75.56310344827585
504.0,47.03017034482758,37.76023793103448,21.75862068965517,22.60234448275862,0.4579310344827586,0.3684455172413793,75.54827586206896
505.0,48.02330275862069,35.041646896551725,21.75862068965517,22.56375586206897,0.6512937931034483,0.3636944827586207,75.53931034482758
506.0,48.56122689655172,36.06876655172414,21.75862068965517,22.52655172413793,0.7945124137931034,0.3603610344827586,75.52697310344828
507.0,49.41415034482758,36.85292275862069,21.79310344827586,22.51482758620689,0.4646272413793103,0.3740889655172413,75.51758620689655
508.0,50.10539482758621,36.209589655172415,21.79310344827586,22.510417931034485,0.4648275862068965,0.3691624137931034,75.51241379310345
509.0,50.601621379310345,36.78427413793104,21.79310344827586,22.53206896551724,0.4648275862068965,0.35146,75.48373482758622
510.0,51.07027310344827,36.20628827586207,21.79310344827586,22.53448275862069,0.6351693103448276,0.3503448275862069,75.47280896551725
511.0,51.31668275862069,36.33674517241379,21.79310344827586,22.54137931034483,0.5762144827586206,0.3482758620689655,75.47206896551724
512.0,51.53440965517242,35.06196068965517,21.79310344827586,22.54206896551724,0.799655172413793,0.3462693103448276,75.46896551724137
513.0,51.65057931034483,36.76598620689656,21.79310344827586,22.524137931034485,0.5903448275862069,0.3509389655172413,75.4603448275862
514.0,52.17756448275863,36.99832620689655,21.82758620689655,22.548965517241378,0.6096551724137931,0.3514275862068965,75.44862068965519
515.0,52.47974275862069,36.1203351724138,21.82758620689655,22.56891862068965,0.5537675862068966,0.3506896551724138,75.4448275862069
516.0,52.48297103448276,34.730190344827584,21.82758620689655,22.56896551724138,0.5190458620689655,0.3627586206896551,75.42931034482758
517.0,52.51675862068965,34.27892172413793,21.82758620689655,22.566206896551723,0.5446241379310345,0.3675862068965517,75.40970068965517
518.0,52.52900068965518,32.81116896551724,21.82758620689655,22.53467206896552,0.6091679310344829,0.3710820689655172,75.40758620689655
519.0,52.38384172413793,32.11642793103448,21.82758620689655,22.56291344827586,0.6344827586206896,0.3647048275862068,75.39655172413794
520.0,52.10240689655173,32.88244689655173,21.79310344827586,22.55172413793104,0.7958620689655171,0.3690762068965517,75.38586206896552
521.0,51.84651620689655,33.02825448275862,21.79310344827586,22.53896551724138,0.6206896551724138,0.3575862068965517,75.37620689655172
522.0,51.60206827586207,30.90394655172414,21.79310344827586,22.50379310344828,0.4072413793103448,0.3693103448275862,75.36896551724138
523.0,51.295121379310345,31.32761655172414,21.79310344827586,22.513448275862068,0.4079310344827586,0.3693103448275862,75.36896551724138
524.0,51.05639068965517,31.14874103448276,21.79310344827586,22.5,0.4224137931034483,0.3762068965517241,75.36
525.0,50.78841172413793,30.0791151724138,21.79310344827586,22.498620689655173,0.6624137931034483,0.3703448275862069,75.35517241379311
526.0,50.4172824137931,29.615827241379307,21.79310344827586,22.47717310344828,0.8458620689655173,0.3744827586206896,75.34827586206896
527.0,49.97077137931034,29.57648896551724,21.79310344827586,22.47793103448276,0.56,0.3789655172413793,75.33172413793103
528.0,49.60980448275862,30.840042758620687,21.79310344827586,22.494137931034484,0.6055172413793103,0.3697489655172414,75.32413793103449
529.0,49.60656758620689,32.35319344827586,21.79310344827586,22.486206896551725,0.643448275862069,0.3769506896551724,75.31724137931033
530.0,49.75760413793104,30.848501379310346,21.79310344827586,22.47689655172414,0.6844827586206897,0.3786206896551724,75.31620689655173
531.0,49.56173862068966,28.1442351724138,21.79310344827586,22.46551724137931,0.5320689655172414,0.3741379310344827,75.30655172413793
532.0,49.03199068965517,27.50363620689655,21.79310344827586,22.46896551724138,0.72,0.3600155172413793,75.30137931034481
533.0,50.26621285714286,30.217978928571423,21.892857142857142,22.67535714285714,0.6185714285714285,0.3712064285714285,75.33173642857142
534.0,49.802462142857145,30.400322142857146,21.892857142857142,22.681071428571432,0.9757142857142858,0.3675617857142857,75.32321428571429
535.0,49.62008607142857,30.68558321428572,21.892857142857142,22.69607142857143,0.4271428571428571,0.3057760714285714,75.30785714285715
536.0,49.32054,26.1594175,21.892857142857142,22.679285714285715,0.4271428571428571,0.3643475,75.31071428571428
537.0,48.82703321428572,27.82126071428572,21.892857142857142,22.695714285714285,0.43,0.3761335714285714,75.30357142857143
538.0,48.66792321428572,29.962934285714287,21.892857142857142,22.678571428571427,0.4328571428571429,0.3746428571428571,75.29780571428572
539.0,48.94823214285714,30.352191428571427,21.892857142857142,22.696428571428573,0.4328571428571429,0.3760714285714285,75.29285714285713
540.0,49.11916607142857,30.129146785714287,21.892857142857142,22.7125,0.4242857142857143,0.36243,75.28928571428571
541.0,49.143075,26.681914642857144,21.892857142857142,22.699291785714284,0.7757142857142857,0.3614925,75.2817857142857
542.0,48.71753892857142,26.69928214285714,21.892857142857142,22.701874642857145,0.4057142857142857,0.3601253571428571,75.29285714285713
543.0,48.33441678571428,28.08125,21.892857142857142,22.726831428571423,0.4275,0.3596175,75.28214285714286
544.0,48.07929071428572,29.047715357142856,21.892857142857142,22.73625821428572,0.5125000000000001,0.3572514285714286,75.27978428571429
545.0,47.94941464285715,28.16056214285714,21.892857142857142,22.72178571428572,0.5628571428571428,0.3580996428571428,75.27857142857144
546.0,47.62901571428572,26.26108357142857,21.892857142857142,22.717842142857144,0.6171428571428572,0.3594914285714286,75.27607142857143
547.0,47.01107571428572,24.93819392857143,21.892857142857142,22.72107142857143,0.42,0.3608682142857143,75.27499999999999
548.0,46.2265025,24.87772035714286,21.892857142857142,22.689642857142854,0.5757142857142857,0.3604785714285715,75.28173785714286
549.0,45.55676321428571,25.464030357142857,21.892857142857142,22.723214285714285,0.4489285714285714,0.3615175,75.27857142857144
550.0,45.11417392857143,26.39435428571429,21.892857142857142,22.700714285714287,0.4496428571428571,0.3607603571428571,75.28214285714286
551.0,44.79967392857143,28.846058571428568,21.892857142857142,22.71411392857143,0.62,0.3642857142857142,75.27642857142857
552.0,44.666275,30.458085,21.892857142857142,22.714285714285715,0.4442857142857143,0.3626025,75.26285714285714
553.0,44.70254178571429,31.91678642857143,21.892857142857142,22.684125357142857,0.4257142857142857,0.3539489285714285,75.25714285714285
554.0,45.004665714285714,30.249484285714285,21.892857142857142,22.708214285714288,0.4528571428571428,0.3551560714285715,75.25464285714285
555.0,44.93910142857143,26.92772321428572,21.892857142857142,22.671622857142857,0.4528571428571428,0.3532596428571429,75.24464285714285
556.0,44.61035607142857,29.56089357142857,21.892857142857142,22.660714285714285,0.4528571428571428,0.3568935714285714,75.23642857142856
557.0,44.73759642857143,31.517920357142856,21.857142857142858,22.67178571428571,0.6528571428571429,0.3563246428571429,75.2332142857143
558.0,44.97369714285714,28.462066785714285,21.857142857142858,22.678571428571427,0.6628571428571428,0.3714435714285714,75.22714285714287
559.0,44.57729714285715,27.89519607142857,21.857142857142858,22.66693785714286,0.4685714285714286,0.3728228571428572,75.22857142857143
560.0,44.07693714285715,29.835734642857144,21.857142857142858,22.67178571428571,0.6703571428571429,0.3837275,75.22892857142857
561.0,43.89911607142857,28.866650714285715,21.857142857142858,22.673571428571428,0.6292857142857142,0.3840807142857143,75.21428571428571
562.0,43.50242964285714,28.208423928571428,21.857142857142858,22.679289285714283,0.4767857142857142,0.371285,75.21785714285714
563.0,42.97067678571428,29.03028714285714,21.857142857142858,22.639285714285712,0.6903571428571428,0.3613482142857143,75.21468964285714
564.0,42.74086285714286,29.90207107142857,21.857142857142858,22.621591785714287,0.5203571428571429,0.3631996428571429,75.21035714285713
565.0,42.85369392857143,31.29556857142857,21.857142857142858,22.607142857142858,0.7392857142857142,0.3623664285714286,75.19611857142857
566.0,43.21647,30.09281821428572,21.857142857142858,22.62173035714286,0.5553571428571429,0.3602528571428571,75.18611750000001
567.0,43.41926214285714,31.033242857142856,21.857142857142858,22.63951071428572,0.9692857142857144,0.3600146428571428,75.18928571428572
568.0,43.585477857142855,29.183025,21.857142857142858,22.625,0.7953571428571429,0.3519192857142857,75.17928571428571
569.0,43.21004357142857,27.95364785714285,21.857142857142858,22.605357142857144,0.8142857142857143,0.3517421428571428,75.175
570.0,42.61701714285714,28.258743214285715,21.857142857142858,22.589285714285715,0.6642857142857144,0.3687717857142857,75.16428571428571
571.0,42.17005392857143,28.885621785714285,21.857142857142858,22.60678571428572,0.48,0.3703571428571429,75.16785714285713
572.0,41.897173571428574,30.534516785714285,21.857142857142858,22.607142857142858,0.8771428571428571,0.3546778571428571,75.17142857142858
573.0,41.7522675,29.24232821428572,21.88515178571429,22.59178571428572,0.4857142857142857,0.3571642857142857,75.16428571428571
574.0,41.39203678571429,28.697614285714284,21.892857142857142,22.604642857142856,0.4714285714285714,0.3499567857142857,75.14642857142857
575.0,40.97502428571429,28.43067607142857,21.892857142857142,22.61428571428572,0.6714285714285715,0.3617403571428572,75.14999999999999
576.0,40.89280107142857,32.93796285714286,21.892857142857142,22.615913214285715,0.4657142857142857,0.3795307142857143,75.14642857142857
577.0,41.35923928571429,33.05457571428572,21.892857142857142,22.628027142857142,0.6657142857142857,0.3760425,75.13928571428572
578.0,41.82338142857143,32.21834178571429,21.892857142857142,22.642857142857142,0.6628571428571428,0.3631825,75.13571428571429
579.0,42.1620125,30.906466785714287,21.892857142857142,22.63982964285714,0.4685714285714286,0.3794925,75.13571428571429
580.0,42.26873571428571,31.84536214285714,21.892857142857142,22.60964285714286,0.4657142857142857,0.3937217857142857,75.125
581.0,42.6164675,31.38653535714285,21.892857142857142,22.6225,0.8242857142857142,0.3803571428571429,75.11046928571429
582.0,42.74242535714286,31.901245714285714,21.892857142857142,22.607857142857146,0.4542857142857143,0.4032142857142857,75.10000000000001
583.0,43.15604321428572,34.39911392857143,21.892857142857142,22.592142857142857,0.43,0.3928571428571428,75.08928571428571
584.0,44.01814821428572,34.18262,21.892857142857142,22.589285714285715,0.6328571428571428,0.3825,75.07214285714285
585.0,44.95899857142857,34.50830678571429,21.892857142857142,22.58289428571429,0.6328571428571428,0.3703014285714285,75.0657142857143
586.0,45.89259857142857,35.08143464285714,21.892857142857142,22.591445357142856,0.6171428571428572,0.3635714285714285,75.05040142857142
587.0,46.87289857142857,35.71841607142857,21.892857142857142,22.581732142857145,0.4357142857142856,0.3614285714285714,75.03571428571429
588.0,47.78867107142857,31.41695821428572,21.892857142857142,22.56228607142857,0.4357142857142856,0.3639285714285714,75.02857142857144
589.0,47.37597321428572,28.21635285714285,21.892857142857142,22.553571428571427,0.6328571428571428,0.3650610714285714,75.02142857142857
590.0,46.48722821428572,28.989639642857146,21.857142857142858,22.553571428571427,0.5885714285714286,0.3657142857142857,75.01428571428572
591.0,45.95529821428572,30.415402142857143,21.892857142857142,22.55035714285714,0.4357142857142856,0.3671428571428571,75.00714285714285
592.0,45.75304964285714,28.75006285714285,21.892857142857142,22.54928571428572,0.83,0.3664285714285714,75.00750000000001
593.0,45.392407142857145,27.813307857142856,21.892857142857142,22.52449607142857,0.5823521428571429,0.3775,75.00035714285715
594.0,45.13253214285714,28.13859321428572,21.928571428571427,22.55214285714285,0.5034889285714286,0.3850789285714285,74.99285714285715
595.0,45.29824857142857,29.205720000000003,21.928571428571427,22.553571428571427,0.4442032142857143,0.3687396428571428,74.99071428571428
596.0,45.55220785714285,29.416648928571423,21.928571428571427,22.553571428571427,0.447775,0.3888289285714285,74.98642857142856
597.0,45.6141275,30.04812857142857,21.928571428571427,22.559123571428568,0.4513464285714286,0.3857346428571429,74.979775
598.0,45.49983428571429,27.31331607142857,21.928571428571427,22.570234642857145,0.4514285714285714,0.3853571428571428,74.97500000000001
599.0,44.883750000000006,28.22658285714286,21.928571428571427,22.621205,0.6543892857142858,0.3866171428571428,74.97785714285715
600.0,44.59238678571428,27.09268535714286,21.928571428571427,22.590714285714284,0.5000989285714286,0.3908507142857143,74.97142857142856
601.0,44.160044285714285,25.631231071428573,21.928571428571427,22.5742825,0.5767717857142857,0.3971467857142857,74.95714285714287
602.0,43.52281535714286,28.857975714285715,21.964285714285715,22.563214285714285,0.6534442857142857,0.3983775,74.95
603.0,43.61969535714286,29.81257464285714,21.964285714285715,22.613112142857144,0.6568771428571428,0.3976896428571428,74.95
604.0,44.08651535714286,31.529503214285715,21.964285714285715,22.64840857142857,0.4657142857142857,0.3794178571428571,74.94035714285714
605.0,44.71840571428572,30.7126175,21.964285714285715,22.6275,0.6685714285714285,0.3974603571428571,74.925
606.0,45.046637857142855,31.921457142857143,21.964285714285715,22.648214285714285,0.6714285714285715,0.4060714285714286,74.925
607.0,45.37383535714286,30.89662571428571,21.964285714285715,22.648214285714285,0.4714285714285714,0.3871428571428571,74.91071428571429
608.0,45.699894642857146,28.522874642857143,21.964285714285715,22.642857142857142,0.6685714285714285,0.3889285714285714,74.90357142857144
609.0,45.5500475,26.691607142857144,21.964285714285715,22.655357142857145,0.4742857142857142,0.3857142857142857,74.89780714285715
610.0,45.15385607142857,29.54747571428572,21.964285714285715,22.676723928571427,0.4771428571428571,0.3825,74.89285714285714
611.0,45.09948642857143,27.59343928571429,21.964285714285715,22.666431785714284,0.48,0.3807142857142857,74.88214285714285
612.0,45.225148571428576,30.38681571428572,21.964285714285715,22.696428571428573,0.8328571428571429,0.3832142857142857,74.88214285714285
613.0,45.62365535714286,32.20730535714286,21.964285714285715,22.696428571428573,0.6242857142857143,0.3778571428571428,74.8717857142857
614.0,46.27321464285715,32.29438928571428,21.964285714285715,22.66941,0.9885714285714284,0.3753571428571428,74.86571428571428
615.0,46.90173642857143,34.32863214285714,21.964285714285715,22.65826035714285,0.4357142857142856,0.3685714285714286,74.86071428571428
616.0,47.69845857142857,32.35607142857143,21.964285714285715,22.625,0.6385714285714286,0.3703571428571428,74.84285714285714
617.0,48.16794321428571,31.92517071428572,21.964285714285715,22.60964285714286,0.4414285714285714,0.3631085714285714,74.82857142857142
618.0,48.479286071428575,30.471838214285714,21.964285714285715,22.61928571428572,0.4442857142857143,0.3522153571428572,74.82535714285714
619.0,48.78827607142858,32.7091675,21.964285714285715,22.61142428571429,0.4507142857142857,0.3521428571428571,74.81409178571428
620.0,49.24956392857143,33.05817392857143,21.964285714285715,22.60618464285714,0.6350078571428571,0.3482142857142857,74.80714285714285
621.0,49.71583571428572,32.16437071428572,21.964285714285715,22.615,0.5291946428571429,0.3396428571428571,74.80357142857143
622.0,49.93426357142857,31.63985392857143,21.964285714285715,22.6025,0.8906539285714287,0.355,74.78964285714287
623.0,49.87799928571428,29.56208571428571,21.964285714285715,22.577772857142858,0.8187457142857143,0.3546428571428571,74.78928571428571
624.0,49.55639214285714,27.57074857142857,21.964285714285715,22.570754642857143,1.2655764285714286,0.3535714285714286,74.77857142857144
625.0,49.137725,27.38125464285714,21.964285714285715,22.571428571428573,0.9077271428571428,0.3539285714285714,74.76857142857143
626.0,48.51343464285714,25.68466107142857,21.964285714285715,22.571428571428573,0.7765567857142858,0.3607142857142857,74.7616232142857
627.0,47.5549975,26.048863571428573,21.964285714285715,22.596177500000003,0.8085714285714286,0.3842857142857143,74.75357142857142
628.0,46.91982071428571,27.32711571428572,21.964285714285715,22.59169178571429,0.8157142857142857,0.4153571428571428,74.76071428571429
629.0,46.59861321428571,27.399191785714287,21.964285714285715,22.597945000000003,0.6214285714285713,0.4102139285714286,74.74285714285715
630.0,46.308616785714285,27.41493535714286,21.964285714285715,22.607142857142858,0.7742857142857142,0.3925,74.73341500000001
631.0,45.76770285714286,25.456874642857144,21.964285714285715,22.597857142857144,0.4214285714285714,0.4153571428571428,74.72857142857143
632.0,44.74698321428571,24.20001285714286,21.964285714285715,22.584352142857146,0.8157142857142857,0.425,74.73214285714286
633.0,43.66093892857143,25.16875,21.964285714285715,22.56435535714286,0.4214285714285714,0.4007142857142857,74.71892857142858
634.0,43.12357464285714,23.83479142857143,21.964285714285715,22.56203321428572,0.4242857142857143,0.3906328571428571,74.70714285714287
635.0,42.65004464285715,23.270015714285712,21.964285714285715,22.561754285714283,0.4457142857142857,0.3882142857142857,74.7
636.0,41.95618392857143,23.76985214285714,21.964285714285715,22.52091571428572,0.4828571428571428,0.3803571428571429,74.70158607142857
637.0,41.46756964285714,25.49197,21.964285714285715,22.535714285714285,0.7128571428571429,0.3756060714285714,74.70357142857142
638.0,41.2773875,28.638171785714288,21.964285714285715,22.54269571428572,0.7000000000000001,0.3735714285714286,74.69285714285715
639.0,41.63267678571429,31.8099575,21.964285714285715,22.52589142857143,0.5928571428571429,0.3767857142857143,74.68285714285715
640.0,42.45890142857143,30.60978714285714,21.964285714285715,22.547500000000003,0.6314285714285715,0.38,74.675
641.0,42.878075714285714,28.525777857142856,21.964285714285715,22.55231464285714,0.6671428571428571,0.3767857142857143,74.675
642.0,43.131526071428574,27.01165107142857,21.964285714285715,22.538151785714287,0.8671428571428572,0.3739285714285714,74.66464285714287
643.0,43.34062821428571,31.310344285714283,21.964285714285715,22.54714285714286,0.6628571428571428,0.3853571428571428,74.655
